nitrogen,phosphorus,potassium,ph,moisture,soil_temperature,ec,rainfall,air_temperature,air_humidity,season,season_code,soil_type,soil_type_code,crop
81.78,56.8,41.07,7.42,38.5,31.3,627,674.2,32.2,55.5,kharif,0,red,1,jowar_kharif
19.17,67.18,40.12,7.07,39.4,25.5,321,548.4,33.7,56.2,kharif,0,sandy,4,moong_kharif
20.89,66.17,47.72,6.99,54.8,26.5,308,553.8,38.0,49.4,kharif,0,black_cotton,0,urad
136.41,56.17,45.16,6.61,60.8,21.7,238,417.1,17.0,68.3,rabi,1,black_cotton,0,wheat
84.98,62.13,92.93,6.65,45.1,29.4,385,236.0,36.4,48.3,zaid,2,sandy,4,watermelon
15.82,84.26,69.44,6.5,59.4,31.9,398,586.2,28.7,62.7,kharif,0,sandy,4,groundnut
46.92,42.06,36.6,7.35,39.0,26.1,157,423.0,35.5,56.8,kharif,0,sandy,4,sesame
66.05,58.28,44.44,7.53,38.5,26.9,545,228.8,26.1,48.9,rabi,1,black_cotton,0,safflower
16.82,67.35,45.95,6.22,31.4,27.2,348,567.7,27.0,64.3,kharif,0,red,1,urad
66.47,47.93,117.42,7.92,48.9,28.1,829,330.5,25.6,65.7,rabi,1,black_cotton,0,pomegranate
34.1,57.3,41.9,6.3,35.1,28.6,102,461.8,36.9,66.0,kharif,0,alluvial,2,moong_kharif
57.05,72.22,65.45,7.34,56.3,27.1,436,554.7,22.5,45.6,kharif,0,black_cotton,0,sunflower_kharif
25.56,77.78,86.31,7.39,44.7,31.0,427,554.2,30.1,58.1,kharif,0,sandy,4,groundnut
70.09,70.58,93.62,7.03,39.5,25.6,798,484.3,18.6,52.6,kharif,0,red,1,pomegranate
134.15,62.61,71.83,6.34,72.2,29.5,400,882.3,22.0,79.2,kharif,0,red,1,maize_kharif
130.01,50.86,76.98,6.36,86.6,27.9,464,1186.1,25.4,80.8,kharif,0,alluvial,2,rice
38.89,75.05,55.86,7.59,39.2,28.9,513,889.3,30.3,66.0,kharif,0,black_cotton,0,soybean
20.48,53.61,55.21,6.96,39.5,22.1,128,265.4,24.1,53.4,rabi,1,alluvial,2,moong_rabi
108.45,64.89,72.15,6.06,60.8,17.9,464,518.6,18.0,58.0,rabi,1,alluvial,2,rabi_maize
106.35,50.55,52.29,6.94,42.8,24.5,347,553.1,24.5,62.1,kharif,0,red,1,jowar_kharif
16.7,52.9,42.0,6.44,38.6,31.0,436,475.0,35.4,45.2,kharif,0,black_cotton,0,urad
103.81,66.24,147.91,6.28,56.1,23.4,421,1161.1,29.5,85.5,kharif,0,red,1,turmeric
25.95,77.0,66.92,7.19,60.8,30.7,596,749.0,24.8,65.4,kharif,0,red,1,soybean
95.48,67.97,69.98,6.11,51.7,30.6,289,320.8,30.1,56.6,zaid,2,alluvial,2,watermelon
27.1,60.2,40.0,6.76,42.0,32.5,301,543.7,31.2,64.2,kharif,0,alluvial,2,moong_kharif
77.75,66.42,65.13,7.12,35.0,14.2,262,398.5,20.2,57.0,rabi,1,alluvial,2,sunflower_rabi
117.78,65.44,110.59,6.8,59.0,22.5,609,321.5,13.7,65.0,zaid,2,black_cotton,0,onion
28.29,51.41,26.69,6.61,42.2,27.4,254,610.8,35.4,74.4,kharif,0,red,1,urad
39.68,42.56,61.3,6.4,34.3,28.1,256,552.1,31.2,46.9,kharif,0,sandy,4,sesame
17.1,62.46,40.62,6.78,26.8,25.1,358,772.5,30.4,49.5,kharif,0,alluvial,2,tur_arhar
19.31,46.96,41.65,6.33,36.7,27.4,419,401.2,35.6,46.2,kharif,0,alluvial,2,urad
99.99,65.07,112.67,6.53,66.9,23.6,385,994.8,27.7,87.2,kharif,0,alluvial,2,turmeric
59.15,40.95,57.96,7.41,45.8,22.0,301,246.1,26.2,59.3,rabi,1,black_cotton,0,jowar_rabi
69.3,71.37,93.84,6.35,44.0,35.1,383,248.3,25.9,51.4,zaid,2,sandy,4,watermelon
82.91,74.11,82.71,7.04,62.0,35.4,176,296.1,32.9,39.3,zaid,2,alluvial,2,watermelon
19.64,60.03,41.34,6.3,44.0,35.2,105,684.6,34.0,57.2,kharif,0,red,1,moong_kharif
72.52,75.62,89.31,7.26,42.0,16.6,540,324.2,19.6,54.7,rabi,1,black_cotton,0,sunflower_rabi
233.34,78.51,141.37,7.1,57.4,27.6,913,1167.4,27.8,68.8,kharif,0,alluvial,2,sugarcane
25.32,52.78,47.95,7.41,51.7,27.1,210,601.2,24.6,73.4,kharif,0,black_cotton,0,tur_arhar
133.24,56.29,97.12,7.16,53.1,33.7,664,780.1,28.4,71.7,kharif,0,black_cotton,0,cotton
68.15,62.47,63.03,7.43,45.9,30.4,445,518.9,28.8,41.5,kharif,0,alluvial,2,sunflower_kharif
28.02,58.41,49.33,6.8,36.2,32.7,441,548.9,26.8,64.8,kharif,0,red,1,groundnut
48.36,36.47,90.1,7.84,46.0,30.6,698,261.7,16.9,49.2,zaid,2,alluvial,2,grapes
21.07,51.96,32.57,6.75,34.9,28.8,143,600.4,25.0,69.8,kharif,0,alluvial,2,tur_arhar
29.41,77.67,46.98,6.37,34.8,28.9,443,485.2,34.2,71.1,kharif,0,alluvial,2,tur_arhar
88.45,56.25,81.56,7.67,44.3,19.4,851,468.3,25.4,63.5,kharif,0,black_cotton,0,pomegranate
30.23,61.54,44.23,7.25,54.5,26.7,227,520.8,32.4,66.0,kharif,0,alluvial,2,tur_arhar
158.04,64.98,316.81,7.43,63.8,26.0,432,1554.3,32.7,81.3,zaid,2,alluvial,2,banana
108.58,50.67,78.4,7.4,36.4,27.2,488,839.5,35.3,51.1,kharif,0,black_cotton,0,cotton
17.06,56.35,39.15,7.22,52.6,30.9,404,460.2,26.2,60.5,kharif,0,red,1,urad
89.96,63.61,70.05,7.01,55.0,26.4,337,363.3,27.0,66.0,kharif,0,sandy,4,cucumber
38.42,68.32,62.03,5.84,46.8,17.9,379,272.2,15.6,57.2,rabi,1,black_cotton,0,chickpea
157.23,76.99,61.74,7.61,58.1,24.1,354,496.4,15.9,41.6,rabi,1,red,1,rabi_maize
118.7,59.44,110.57,7.94,32.7,20.6,260,276.6,25.4,55.7,kharif,0,alluvial,2,pomegranate
95.92,85.96,88.62,7.02,52.3,18.5,258,406.5,23.9,36.1,rabi,1,black_cotton,0,sunflower_rabi
23.6,78.85,72.91,6.27,45.2,19.3,459,321.3,20.7,45.1,rabi,1,red,1,chickpea
32.52,49.22,32.63,6.56,39.2,32.1,261,412.2,34.9,71.3,kharif,0,red,1,urad
86.22,65.83,109.74,6.24,56.4,23.5,335,210.7,14.3,58.0,zaid,2,black_cotton,0,onion
21.51,73.71,57.62,6.3,55.7,28.6,433,658.7,32.2,52.6,kharif,0,alluvial,2,groundnut
32.9,41.4,57.4,7.17,50.8,35.8,250,602.7,25.5,58.2,kharif,0,alluvial,2,moong_kharif
73.09,56.12,60.9,7.41,39.4,27.1,400,477.1,16.4,60.8,rabi,1,red,1,jowar_rabi
67.5,53.3,44.7,7.1,35.2,19.4,699,472.8,18.8,38.7,rabi,1,black_cotton,0,safflower
41.7,48.3,56.1,8.12,27.6,20.9,218,346.5,27.6,32.3,rabi,1,black_cotton,0,safflower
26.52,75.43,39.58,6.25,40.9,22.2,333,333.4,23.0,52.0,rabi,1,black_cotton,0,chickpea
98.22,80.1,131.1,6.55,58.9,28.8,307,593.1,24.5,50.6,rabi,1,red,1,tomato
75.32,63.0,64.27,7.13,42.0,30.2,249,480.4,31.8,50.5,kharif,0,alluvial,2,jowar_kharif
95.82,73.43,88.31,6.64,32.6,25.5,241,789.8,21.7,41.9,kharif,0,alluvial,2,sunflower_kharif
135.25,63.99,65.57,6.78,87.3,26.3,421,1182.8,30.2,87.6,kharif,0,alluvial,2,rice
136.65,61.13,65.91,7.07,40.5,22.8,283,433.2,16.4,41.4,rabi,1,red,1,rabi_maize
25.85,43.01,48.08,6.3,48.5,25.1,364,345.9,16.1,55.8,rabi,1,alluvial,2,moong_rabi
185.74,81.43,317.85,7.26,74.7,30.7,758,1040.3,24.1,89.2,zaid,2,black_cotton,0,banana
38.48,60.82,81.89,7.09,39.4,28.1,271,527.6,32.5,67.9,kharif,0,sandy,4,groundnut
22.97,51.04,41.14,6.58,50.8,19.8,302,346.4,16.4,53.1,rabi,1,alluvial,2,moong_rabi
15.86,64.96,72.13,7.26,50.7,32.2,297,639.6,26.3,56.6,kharif,0,alluvial,2,groundnut
66.59,70.18,57.84,6.42,46.6,26.6,517,575.2,24.3,47.2,kharif,0,alluvial,2,jowar_kharif
86.35,41.33,58.4,6.47,37.5,26.5,409,428.0,30.9,43.9,kharif,0,black_cotton,0,jowar_kharif
99.13,62.81,115.78,6.41,42.0,29.0,604,615.6,24.0,58.6,rabi,1,black_cotton,0,chilli
115.41,73.56,56.26,6.5,63.2,21.1,342,473.4,16.7,44.0,rabi,1,alluvial,2,wheat
72.04,61.57,48.4,6.89,44.8,24.2,302,267.6,22.4,39.9,rabi,1,black_cotton,0,jowar_rabi
120.34,56.88,66.72,6.78,76.9,20.7,146,1196.3,28.4,85.4,kharif,0,alluvial,2,rice
33.25,61.86,42.29,7.04,48.6,27.3,322,796.1,28.4,65.4,kharif,0,alluvial,2,tur_arhar
34.6,62.49,34.62,6.33,45.5,30.6,247,612.5,32.1,52.9,kharif,0,alluvial,2,moong_kharif
159.09,55.0,96.41,7.99,58.0,31.7,305,651.2,35.1,66.6,kharif,0,black_cotton,0,cotton
48.72,79.97,68.48,5.7,56.7,27.0,692,857.9,30.6,82.9,kharif,0,black_cotton,0,soybean
34.25,56.28,50.08,6.58,48.1,29.9,415,494.7,33.9,47.8,kharif,0,alluvial,2,urad
148.03,84.47,92.32,7.11,47.4,13.6,434,325.9,18.9,49.7,rabi,1,red,1,rabi_maize
19.5,64.43,55.14,6.94,53.2,31.7,419,842.8,31.1,68.4,kharif,0,red,1,tur_arhar
17.46,42.94,44.14,7.15,52.4,33.2,185,642.0,28.2,67.1,kharif,0,red,1,urad
19.81,73.59,64.17,6.33,24.9,20.4,353,395.0,22.5,58.5,rabi,1,black_cotton,0,chickpea
111.3,68.43,161.09,6.95,64.5,23.7,296,506.9,25.8,72.5,zaid,2,red,1,tomato
139.22,67.41,130.22,5.8,70.7,19.6,375,818.2,26.2,74.7,kharif,0,alluvial,2,turmeric
100.06,71.28,64.08,6.88,41.6,22.5,311,425.2,21.1,54.7,rabi,1,red,1,jowar_rabi
143.64,60.36,72.24,7.64,65.1,21.9,183,322.2,16.9,49.0,rabi,1,red,1,rabi_maize
25.48,61.54,58.22,6.96,36.0,23.4,352,326.2,15.3,35.2,rabi,1,red,1,moong_rabi
94.86,60.22,58.89,7.66,43.1,24.2,622,404.9,25.9,38.1,rabi,1,red,1,jowar_rabi
49.64,29.4,42.92,6.38,34.1,34.6,300,523.6,37.9,59.2,kharif,0,sandy,4,sesame
113.69,79.64,111.66,6.64,61.3,20.2,196,1059.2,29.4,90.3,kharif,0,laterite,3,turmeric
20.9,67.11,72.7,6.77,37.7,33.1,131,727.1,31.6,58.8,kharif,0,alluvial,2,groundnut
26.7,50.5,52.3,6.58,34.0,30.4,304,605.4,38.9,62.0,kharif,0,black_cotton,0,urad
211.06,89.06,134.84,6.88,61.8,23.6,531,1445.9,23.2,75.6,kharif,0,alluvial,2,sugarcane
85.97,40.36,65.81,6.89,31.8,26.4,473,535.2,29.8,52.5,kharif,0,red,1,jowar_kharif
34.5,67.48,54.92,5.99,54.3,30.4,405,497.1,28.9,63.3,kharif,0,red,1,groundnut
112.06,65.11,94.56,6.86,37.2,30.1,736,598.8,25.1,52.5,kharif,0,black_cotton,0,cotton
144.33,64.51,81.69,6.13,43.0,17.6,248,510.7,26.4,48.9,rabi,1,red,1,rabi_maize
71.32,86.26,70.62,7.12,40.7,21.5,272,636.7,31.3,54.4,kharif,0,black_cotton,0,sunflower_kharif
22.78,68.11,47.29,6.5,44.7,24.9,159,385.4,23.6,41.7,rabi,1,red,1,moong_rabi
164.99,73.43,308.27,6.34,69.3,23.7,622,1041.3,28.2,73.8,kharif,0,alluvial,2,banana
200.51,62.04,127.39,6.36,59.6,32.1,836,1156.1,34.6,76.6,kharif,0,alluvial,2,sugarcane
37.18,64.1,87.62,6.89,55.9,27.0,226,516.6,28.3,72.9,kharif,0,alluvial,2,groundnut
84.15,73.41,97.44,6.47,65.5,27.2,228,346.4,29.7,58.2,kharif,0,sandy,4,cucumber
64.56,75.18,77.32,6.93,61.5,31.6,219,747.2,28.9,74.2,kharif,0,red,1,soybean
75.55,62.25,62.63,7.02,63.5,33.5,439,439.0,25.5,55.1,kharif,0,alluvial,2,cucumber
18.99,45.7,44.21,7.08,34.2,32.8,123,465.2,31.7,53.0,kharif,0,sandy,4,moong_kharif
85.01,75.34,63.76,6.32,37.4,21.8,746,307.9,36.6,55.9,rabi,1,red,1,pomegranate
68.2,62.3,46.9,8.05,34.2,18.0,569,235.0,26.5,37.6,rabi,1,black_cotton,0,safflower
46.43,94.65,58.86,6.61,56.1,29.2,191,780.4,30.9,82.9,kharif,0,black_cotton,0,soybean
62.36,58.02,53.08,7.44,51.4,26.9,207,254.4,28.0,50.3,rabi,1,black_cotton,0,jowar_rabi
108.58,67.54,59.33,6.53,61.0,18.1,557,357.0,17.9,58.9,rabi,1,alluvial,2,wheat
143.33,81.02,137.53,6.91,79.0,23.8,346,645.6,21.2,69.4,kharif,0,red,1,turmeric
132.48,58.1,81.29,6.54,52.3,24.4,601,654.0,36.3,57.9,kharif,0,black_cotton,0,cotton
19.92,71.94,46.32,6.55,37.6,27.4,658,808.7,24.4,74.9,kharif,0,red,1,soybean
129.88,71.63,68.9,6.04,59.8,14.2,286,458.1,11.5,43.5,rabi,1,black_cotton,0,wheat
178.07,81.44,240.86,6.6,81.2,31.0,674,1177.0,30.3,90.3,kharif,0,alluvial,2,banana
144.22,81.43,73.55,7.47,38.4,26.1,748,535.4,35.4,61.1,kharif,0,black_cotton,0,cotton
34.0,48.93,61.66,6.77,32.5,24.4,784,203.8,30.6,41.1,rabi,1,alluvial,2,grapes
29.09,56.26,55.77,7.1,31.8,28.2,291,698.2,32.0,67.5,kharif,0,alluvial,2,moong_kharif
115.78,62.11,98.05,7.11,57.4,30.6,933,663.6,28.7,65.5,kharif,0,black_cotton,0,cotton
112.95,55.22,93.25,6.61,52.6,14.8,416,294.7,17.0,61.9,rabi,1,red,1,onion
99.09,70.53,69.14,6.93,38.5,30.8,232,606.0,32.9,52.3,kharif,0,black_cotton,0,jowar_kharif
59.6,44.34,29.25,6.61,36.6,33.1,343,531.4,37.9,43.2,kharif,0,sandy,4,sesame
92.28,99.74,110.7,6.18,58.0,27.2,333,419.1,24.2,72.3,rabi,1,alluvial,2,tomato
68.63,84.06,85.51,6.88,49.6,22.8,1024,415.6,33.6,63.7,rabi,1,black_cotton,0,pomegranate
46.75,93.53,57.26,7.32,51.7,28.1,637,928.5,25.4,68.5,kharif,0,red,1,soybean
84.88,60.45,52.9,6.61,38.8,29.1,401,618.4,28.0,53.7,kharif,0,alluvial,2,jowar_kharif
40.09,82.17,76.26,5.93,36.1,25.1,257,750.2,28.4,66.1,kharif,0,red,1,groundnut
80.0,56.1,44.6,6.53,45.7,19.1,443,212.7,7.7,50.7,rabi,1,alluvial,2,mustard
92.89,61.12,49.85,6.32,36.6,23.0,430,726.0,28.8,50.0,kharif,0,black_cotton,0,jowar_kharif
120.66,64.57,122.66,6.79,72.7,22.4,398,477.4,19.1,73.1,rabi,1,alluvial,2,tomato
92.74,62.51,46.24,6.74,36.8,30.3,441,499.7,32.3,68.3,kharif,0,alluvial,2,jowar_kharif
15.68,92.89,58.2,7.29,39.1,25.8,391,488.3,31.4,60.0,kharif,0,sandy,4,groundnut
78.05,40.37,78.73,7.42,45.3,31.2,921,302.0,29.9,51.5,kharif,0,alluvial,2,pomegranate
16.01,43.71,37.17,6.16,39.8,31.9,396,432.5,28.8,52.2,kharif,0,red,1,moong_kharif
115.7,72.87,69.67,7.9,38.8,28.1,924,253.2,25.9,50.5,rabi,1,red,1,pomegranate
86.8,56.3,84.01,5.82,55.9,24.7,568,345.9,18.2,62.3,zaid,2,alluvial,2,onion
26.39,89.81,71.65,6.64,47.7,24.1,690,642.4,26.6,71.7,kharif,0,black_cotton,0,soybean
83.29,41.98,90.63,7.17,43.3,23.7,759,783.1,36.3,54.6,rabi,1,alluvial,2,orange
20.24,59.44,33.6,6.23,51.5,23.7,247,369.0,25.8,35.7,rabi,1,alluvial,2,moong_rabi
86.25,39.16,64.23,7.25,28.7,26.0,377,407.8,22.8,41.8,rabi,1,red,1,jowar_rabi
61.23,36.97,53.94,6.14,29.9,31.9,347,410.6,31.3,46.5,kharif,0,sandy,4,bajra
96.24,70.05,95.27,6.66,45.9,27.0,264,727.9,26.8,53.0,rabi,1,alluvial,2,chilli
119.31,40.36,88.36,7.89,41.3,27.0,716,307.8,28.8,61.4,kharif,0,alluvial,2,pomegranate
76.42,80.53,118.12,7.27,27.9,29.7,521,447.3,38.9,63.2,kharif,0,red,1,pomegranate
101.42,59.58,110.77,6.01,41.9,20.7,427,517.5,24.0,41.1,zaid,2,black_cotton,0,onion
187.42,81.94,298.04,7.1,62.9,26.8,409,1479.9,24.3,79.6,kharif,0,black_cotton,0,banana
31.42,67.26,43.22,7.18,39.4,25.1,248,760.2,28.6,71.1,kharif,0,black_cotton,0,soybean
29.49,91.82,77.06,6.48,47.7,32.6,460,601.7,35.4,64.2,kharif,0,alluvial,2,groundnut
86.71,37.59,51.94,6.62,33.7,33.6,399,226.1,28.7,51.1,kharif,0,red,1,bajra
107.22,74.36,87.24,6.81,57.1,26.7,376,832.9,20.4,62.1,kharif,0,red,1,maize_kharif
128.57,70.03,70.94,6.84,55.8,26.6,500,814.3,22.3,71.8,kharif,0,red,1,maize_kharif
22.81,59.24,44.15,7.31,32.8,25.3,281,596.2,38.1,68.5,kharif,0,red,1,urad
88.52,69.71,84.18,7.25,45.0,20.6,247,654.9,29.0,50.5,kharif,0,alluvial,2,sunflower_kharif
53.99,90.18,52.38,6.71,60.8,24.2,701,938.8,24.2,68.9,kharif,0,black_cotton,0,soybean
92.89,59.65,127.88,6.08,43.6,19.4,372,283.5,12.9,58.2,rabi,1,alluvial,2,onion
25.63,70.33,41.99,6.95,40.7,22.1,460,388.5,8.6,50.8,rabi,1,alluvial,2,chickpea
65.27,45.34,54.09,6.19,49.9,20.2,368,350.2,13.0,44.7,rabi,1,red,1,linseed
255.58,67.5,275.43,6.38,65.4,30.8,451,1002.2,32.0,70.8,zaid,2,alluvial,2,banana
77.4,69.31,63.33,7.67,56.3,28.3,409,475.8,21.9,41.7,rabi,1,red,1,jowar_rabi
81.5,44.4,43.3,6.57,36.2,15.3,432,321.4,17.8,45.7,rabi,1,alluvial,2,mustard
63.42,48.09,99.26,6.29,52.4,29.9,275,314.4,27.2,69.0,zaid,2,alluvial,2,cucumber
229.38,92.49,223.17,6.67,62.6,26.6,550,1050.8,28.4,72.4,kharif,0,black_cotton,0,banana
88.61,78.56,65.05,6.66,38.1,25.3,538,661.5,19.9,58.5,kharif,0,alluvial,2,sunflower_kharif
40.61,43.29,74.59,7.48,47.9,29.4,620,448.5,30.8,48.1,zaid,2,red,1,grapes
103.79,79.28,66.2,8.1,56.2,27.0,379,671.9,36.6,55.9,kharif,0,black_cotton,0,cotton
33.42,49.18,38.27,6.34,43.3,27.9,350,570.9,31.5,71.1,kharif,0,alluvial,2,moong_kharif
48.15,37.82,70.31,7.1,46.8,25.0,630,263.2,19.9,51.3,rabi,1,red,1,grapes
37.3,53.7,40.0,6.56,34.0,32.7,173,412.6,27.8,75.4,kharif,0,alluvial,2,moong_kharif
96.08,81.49,68.73,6.17,54.6,23.9,314,658.6,23.6,64.1,kharif,0,alluvial,2,maize_kharif
37.39,81.84,44.65,7.17,38.0,35.1,362,729.9,33.1,75.7,kharif,0,alluvial,2,groundnut
58.89,66.45,40.24,6.69,44.7,27.4,469,412.9,19.1,34.4,rabi,1,black_cotton,0,jowar_rabi
82.25,55.29,96.98,6.42,93.8,24.1,424,1342.4,26.4,83.8,kharif,0,alluvial,2,rice
69.87,43.64,41.8,6.0,52.3,15.5,408,427.3,9.3,55.1,rabi,1,black_cotton,0,linseed
70.86,56.23,71.14,7.45,60.1,22.6,251,356.2,31.1,55.1,zaid,2,sandy,4,cucumber
77.56,70.78,98.09,6.45,46.0,25.2,481,297.8,35.2,58.5,zaid,2,sandy,4,watermelon
32.3,46.5,38.8,6.32,32.0,37.3,351,623.7,40.0,68.0,kharif,0,black_cotton,0,urad
51.78,62.12,54.36,7.94,28.5,21.9,535,286.2,15.3,51.2,rabi,1,black_cotton,0,safflower
78.68,66.9,105.98,7.35,55.4,24.2,290,367.8,19.5,66.4,zaid,2,red,1,onion
155.58,77.19,125.87,6.21,59.2,26.6,523,946.1,19.9,82.0,kharif,0,alluvial,2,turmeric
81.83,74.96,80.77,7.22,60.3,16.8,438,392.8,24.1,31.8,rabi,1,alluvial,2,sunflower_rabi
37.99,31.73,41.87,6.35,33.1,29.0,331,545.3,32.5,50.8,kharif,0,sandy,4,sesame
33.13,74.36,40.52,6.05,37.7,25.4,497,641.8,30.4,67.5,kharif,0,red,1,tur_arhar
40.5,61.46,49.01,7.3,49.5,31.9,329,638.6,25.9,66.6,kharif,0,alluvial,2,tur_arhar
18.7,49.5,37.2,6.39,56.4,34.1,285,575.2,25.4,61.9,kharif,0,alluvial,2,moong_kharif
25.76,61.28,75.16,6.46,54.4,30.8,672,828.6,31.7,82.3,kharif,0,red,1,soybean
99.07,46.82,67.74,7.25,34.3,24.1,255,539.5,24.4,64.2,kharif,0,alluvial,2,pomegranate
85.09,50.64,44.44,6.96,53.8,31.3,338,709.1,24.9,56.9,kharif,0,black_cotton,0,jowar_kharif
79.91,51.07,35.24,7.24,27.5,34.7,327,396.8,38.0,53.9,kharif,0,sandy,4,bajra
73.37,43.92,74.13,6.93,58.3,25.3,731,793.5,28.6,61.7,kharif,0,alluvial,2,orange
70.32,46.21,54.17,6.55,30.6,16.7,278,447.2,13.7,50.2,rabi,1,black_cotton,0,safflower
97.2,54.28,77.46,6.36,81.4,23.9,374,1424.3,25.5,93.8,kharif,0,laterite,3,rice
91.1,69.8,62.5,7.84,43.1,22.4,710,400.8,18.8,50.9,kharif,0,black_cotton,0,pomegranate
86.85,45.87,62.22,7.61,33.7,19.8,573,372.7,21.5,36.2,rabi,1,black_cotton,0,jowar_rabi
25.95,57.93,45.01,6.64,35.2,18.8,195,425.2,22.1,31.9,rabi,1,alluvial,2,chickpea
126.66,79.95,90.38,6.78,56.8,20.9,634,377.6,20.8,56.7,rabi,1,red,1,rabi_maize
29.78,63.07,48.79,6.47,64.7,28.6,415,737.0,30.0,67.4,kharif,0,black_cotton,0,soybean
76.93,58.56,79.08,6.52,46.4,25.6,260,481.3,27.7,70.8,zaid,2,alluvial,2,cucumber
64.97,59.48,85.64,6.23,39.3,37.1,389,290.4,26.3,51.2,zaid,2,alluvial,2,watermelon
17.43,51.55,49.5,6.17,35.4,29.7,172,562.2,27.1,58.2,kharif,0,alluvial,2,moong_kharif
70.14,48.62,65.22,7.61,35.6,19.8,339,382.4,20.7,39.3,rabi,1,black_cotton,0,jowar_rabi
27.08,61.47,42.99,6.27,39.9,15.0,482,213.5,20.0,35.9,rabi,1,alluvial,2,chickpea
179.52,50.08,197.15,7.49,81.9,30.5,721,1301.6,34.1,75.3,kharif,0,alluvial,2,banana
130.7,86.56,74.09,6.39,57.1,20.9,296,794.3,28.4,68.5,kharif,0,red,1,maize_kharif
170.61,91.27,138.3,6.6,64.7,30.3,628,1618.6,31.4,81.7,rabi,1,black_cotton,0,sugarcane
19.33,71.77,41.36,7.04,30.0,29.5,377,671.1,30.8,55.5,kharif,0,black_cotton,0,tur_arhar
17.3,45.45,46.64,7.31,43.3,28.9,480,575.8,26.6,61.2,kharif,0,alluvial,2,urad
71.69,67.95,100.28,6.61,51.7,35.3,200,225.0,30.8,66.3,zaid,2,sandy,4,watermelon
212.81,53.75,241.25,6.84,68.6,25.8,287,1102.9,28.1,77.9,kharif,0,alluvial,2,banana
93.24,58.05,62.08,6.73,63.1,24.1,232,504.4,33.1,64.8,kharif,0,alluvial,2,cucumber
125.12,55.86,150.07,6.03,70.9,23.0,469,906.6,26.8,88.9,kharif,0,laterite,3,turmeric
122.51,80.41,72.53,6.19,53.3,17.2,225,360.8,23.9,57.2,rabi,1,alluvial,2,wheat
85.79,40.51,53.33,7.02,38.9,21.4,426,352.1,19.6,52.9,rabi,1,alluvial,2,mustard
69.73,54.61,42.1,6.76,34.3,19.5,321,316.4,17.5,49.7,rabi,1,red,1,jowar_rabi
60.33,32.43,52.4,6.24,25.4,26.3,169,539.9,27.9,38.4,kharif,0,sandy,4,sesame
93.33,54.31,57.23,5.76,77.8,28.5,402,1142.9,22.6,75.7,kharif,0,laterite,3,rice
78.6,53.55,56.43,7.87,36.4,24.1,563,230.9,25.7,40.3,rabi,1,red,1,jowar_rabi
87.02,59.92,52.9,7.5,44.4,21.0,354,413.4,16.2,60.7,rabi,1,black_cotton,0,jowar_rabi
75.0,51.7,58.3,7.12,54.0,18.3,567,241.5,13.1,39.8,rabi,1,alluvial,2,mustard
66.84,34.47,49.78,6.61,32.1,36.8,143,295.0,33.0,32.0,kharif,0,sandy,4,bajra
98.14,76.08,84.32,7.0,53.3,22.8,443,363.6,25.4,57.6,rabi,1,alluvial,2,sunflower_rabi
86.03,45.07,61.26,6.06,51.7,15.9,189,409.1,13.8,45.3,rabi,1,black_cotton,0,mustard
62.42,52.79,59.39,6.86,32.7,27.2,457,558.3,31.6,67.9,kharif,0,alluvial,2,jowar_kharif
19.66,45.0,59.63,6.24,45.3,33.7,285,468.1,33.0,53.6,kharif,0,alluvial,2,urad
84.0,66.19,46.38,7.56,51.5,26.4,363,593.1,34.7,55.0,kharif,0,alluvial,2,jowar_kharif
27.56,90.48,77.4,6.87,46.4,26.7,522,783.2,26.2,64.5,kharif,0,red,1,soybean
15.69,65.09,45.7,6.28,38.4,23.8,378,636.1,29.5,49.7,kharif,0,red,1,tur_arhar
43.41,60.72,42.26,6.44,37.2,34.5,151,435.5,27.9,49.7,kharif,0,sandy,4,sesame
73.85,58.35,35.55,7.42,31.6,30.0,348,354.1,38.3,34.7,kharif,0,sandy,4,bajra
93.71,69.54,120.22,6.27,42.5,28.9,547,502.9,29.1,77.4,rabi,1,red,1,chilli
36.61,89.64,62.91,7.6,45.4,31.8,198,702.1,28.0,54.8,kharif,0,alluvial,2,groundnut
31.52,41.03,56.27,6.48,38.9,34.4,139,675.4,33.0,73.0,kharif,0,red,1,urad
73.61,46.56,71.97,6.11,51.3,27.9,541,643.5,26.2,45.6,kharif,0,alluvial,2,jowar_kharif
120.88,76.49,92.32,7.58,51.9,29.7,278,697.5,31.6,54.1,kharif,0,black_cotton,0,cotton
95.13,67.21,57.01,6.51,47.6,26.3,509,457.9,15.2,40.0,rabi,1,black_cotton,0,jowar_rabi
31.45,63.2,45.17,6.91,36.1,30.9,219,603.7,30.2,71.0,kharif,0,alluvial,2,moong_kharif
73.08,65.68,34.08,6.1,51.8,15.3,245,448.2,22.0,41.5,rabi,1,black_cotton,0,linseed
130.73,50.23,44.38,6.95,56.8,16.4,575,479.2,18.6,49.8,rabi,1,alluvial,2,wheat
146.91,55.69,96.49,5.95,94.0,22.6,196,1626.1,31.7,71.3,kharif,0,alluvial,2,rice
28.1,40.8,37.9,6.65,49.4,29.1,341,388.1,36.7,44.5,kharif,0,black_cotton,0,urad
78.08,56.99,69.96,7.16,41.7,22.1,380,278.1,20.8,41.3,rabi,1,alluvial,2,wheat
46.73,50.75,63.09,7.76,37.6,20.6,543,358.3,18.5,44.1,rabi,1,black_cotton,0,safflower
